dataset,seed,experiment_stage,feature_set,optimization_method,model_family,model_name,classifier,n_features,notes,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_handover,recall_handover,f1_handover,confusion_matrix,tn,fp,fn,tp,dataset_short
D1_ANATEL_UFJF_raw_drive_test_proxy,42,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on Transformer latent temporal features.,0.8379446640316206,0.8380027497045487,0.8379446640316206,0.8379285404852236,0.834070796460177,0.8462401795735129,0.8401114206128134,"[[730, 150], [137, 754]]",730,150,137,754,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,42,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on Transformer latent temporal features.,0.8893280632411067,0.8893505957737738,0.8893280632411067,0.8893291218245672,0.8926553672316384,0.8866442199775533,0.8896396396396397,"[[785, 95], [101, 790]]",785,95,101,790,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,42,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on Transformer latent temporal features.,0.862789384528515,0.8629068123869512,0.862789384528515,0.8627685556390783,0.8568281938325991,0.8731762065095399,0.8649249583101724,"[[750, 130], [113, 778]]",750,130,113,778,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,42,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on Transformer latent temporal features.,0.8684359119141728,0.8684656744942272,0.8684359119141728,0.8684283605027419,0.8655555555555555,0.8742985409652076,0.8699050809603573,"[[759, 121], [112, 779]]",759,121,112,779,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,42,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on Transformer latent temporal features.,0.846979107848673,0.8470052984004964,0.846979107848673,0.8469703248765795,0.8444444444444444,0.8529741863075196,0.8486878838637633,"[[740, 140], [131, 760]]",740,140,131,760,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,42,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Decision_Tree,Decision_Tree,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.8898927159796725,0.889986796922832,0.8898927159796725,0.889891803227596,0.8963553530751709,0.8832772166105499,0.889768230638779,"[[789, 91], [104, 787]]",789,91,104,787,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,42,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Random_Forest,Random_Forest,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.9141727837380011,0.9142847509656926,0.9141727837380011,0.9141716344246784,0.9213226909920182,0.9068462401795736,0.9140271493212668,"[[811, 69], [83, 808]]",811,69,83,808,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,42,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,SVM,SVM,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.9107848673066063,0.9109659067491552,0.9107848673066063,0.9107812832180362,0.9198167239404352,0.9012345679012346,0.9104308390022676,"[[810, 70], [88, 803]]",810,70,88,803,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,42,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,KNN,KNN,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.924901185770751,0.925282514249392,0.924901185770751,0.9248766079534836,0.9128540305010894,0.9405162738496072,0.9264787175234936,"[[800, 80], [53, 838]]",800,80,53,838,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,42,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Logistic_Regression,Logistic_Regression,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.9034443817052512,0.9035703234215252,0.9034443817052512,0.9034425345904318,0.910958904109589,0.8956228956228957,0.9032258064516128,"[[802, 78], [93, 798]]",802,78,93,798,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Decision_Tree,Decision_Tree,90,,0.79785431959345,0.7980745197264403,0.79785431959345,0.7977922909878706,0.7906215921483097,0.813692480359147,0.8019911504424779,"[[688, 192], [166, 725]]",688,192,166,725,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Random_Forest,Random_Forest,90,,0.9147374364765668,0.9168114832744528,0.9147374364765668,0.914610480706973,0.8878406708595388,0.9506172839506172,0.9181571815718156,"[[773, 107], [44, 847]]",773,107,44,847,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,SVM,SVM,90,,0.7504234895539243,0.7504379251629933,0.7504234895539243,0.7504067768411713,0.7491675915649278,0.7575757575757576,0.7533482142857143,"[[654, 226], [216, 675]]",654,226,216,675,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,KNN,KNN,90,,0.7888198757763976,0.7894698382785609,0.7888198757763976,0.7886567771324188,0.7764705882352941,0.8148148148148148,0.7951807228915663,"[[671, 209], [165, 726]]",671,209,165,726,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Logistic_Regression,Logistic_Regression,90,,0.6160361377752682,0.6169553726954802,0.6160361377752682,0.6149662694285118,0.6077630234933605,0.6677890011223344,0.6363636363636364,"[[496, 384], [296, 595]]",496,384,296,595,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Decision_Tree,Decision_Tree,1080,,0.7967250141163185,0.799834504096519,0.7967250141163185,0.7961087833763959,0.7700915564598169,0.8496071829405163,0.807897545357524,"[[654, 226], [134, 757]]",654,226,134,757,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Random_Forest,Random_Forest,1080,,0.9102202145680408,0.9116627085928856,0.9102202145680408,0.9101229925084702,0.8877118644067796,0.9405162738496072,0.9133514986376022,"[[774, 106], [53, 838]]",774,106,53,838,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,SVM,SVM,1080,,0.7645398080180689,0.7645378894441025,0.7645398080180689,0.7645366547797017,0.7651006711409396,0.7676767676767676,0.7663865546218488,"[[670, 210], [207, 684]]",670,210,207,684,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,KNN,KNN,1080,,0.7939017504234895,0.7954981699741142,0.7939017504234895,0.7935576780214323,0.7745302713987474,0.8327721661054994,0.8025959978366685,"[[664, 216], [149, 742]]",664,216,149,742,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Logistic_Regression,Logistic_Regression,1080,,0.6504799548277809,0.650476206746929,0.6504799548277809,0.6504529825667035,0.6507760532150776,0.6588103254769921,0.6547685443390965,"[[565, 315], [304, 587]]",565,315,304,587,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,Decision_Tree,Decision_Tree,40,,0.8232636928289102,0.8232801979630979,0.8232636928289102,0.8232653833278143,0.8261851015801355,0.8215488215488216,0.8238604389420371,"[[726, 154], [159, 732]]",726,154,159,732,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,Random_Forest,Random_Forest,40,,0.9175607001693958,0.9182315127151572,0.9175607001693958,0.9175161957117444,0.9018338727076592,0.9382716049382716,0.9196919691969196,"[[789, 91], [55, 836]]",789,91,55,836,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,SVM,SVM,40,,0.704686617730096,0.7047771606370383,0.704686617730096,0.7046129609285819,0.7013129102844639,0.7194163860830527,0.7102493074792243,"[[607, 273], [250, 641]]",607,273,250,641,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,KNN,KNN,40,,0.7837380011293055,0.7838168416985622,0.7837380011293055,0.7837051720566542,0.7797356828193832,0.7946127946127947,0.7871039466370205,"[[680, 200], [183, 708]]",680,200,183,708,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,Logistic_Regression,Logistic_Regression,40,,0.6307171089779785,0.6329282124301355,0.6307171089779785,0.6287958327143567,0.6169792694965449,0.7014590347923682,0.6565126050420168,"[[492, 388], [266, 625]]",492,388,266,625,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Decision_Tree,Decision_Tree,117,,0.7159796725014116,0.7232360031632293,0.7159796725014116,0.7133863187908023,0.6840607210626186,0.8092031425364759,0.741388174807198,"[[547, 333], [170, 721]]",547,333,170,721,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Random_Forest,Random_Forest,117,,0.792772444946358,0.793826901106982,0.792772444946358,0.7925322739341267,0.7769556025369979,0.8249158249158249,0.8002177463255308,"[[669, 211], [156, 735]]",669,211,156,735,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,SVM,SVM,117,,0.7684923771880293,0.7684913602628657,0.7684923771880293,0.7684879481380631,0.7687150837988826,0.7721661054994389,0.7704367301231803,"[[673, 207], [203, 688]]",673,207,203,688,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,KNN,KNN,117,,0.8097120271033315,0.8107553531696139,0.8097120271033315,0.8095059652538016,0.7934322033898306,0.8406285072951739,0.8163487738419618,"[[685, 195], [142, 749]]",685,195,142,749,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Logistic_Regression,Logistic_Regression,117,,0.6600790513833992,0.6600756225660755,0.6600790513833992,0.6600562888198758,0.660377358490566,0.6677890011223344,0.6640625,"[[574, 306], [296, 595]]",574,306,296,595,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Decision_Tree,Decision_Tree,4,,0.7639751552795031,0.7645558910062882,0.7639751552795031,0.7637928685597623,0.7529411764705882,0.7901234567901234,0.7710843373493976,"[[649, 231], [187, 704]]",649,231,187,704,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Random_Forest,Random_Forest,4,,0.83399209486166,0.8343917229635146,0.83399209486166,0.8339192219399305,0.8234019501625135,0.8529741863075196,0.8379272326350606,"[[717, 163], [131, 760]]",717,163,131,760,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,SVM,SVM,4,,0.7029926595143986,0.7032537461278366,0.7029926595143986,0.702832321536833,0.6968716289104638,0.7250280583613917,0.7106710671067107,"[[599, 281], [245, 646]]",599,281,245,646,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,KNN,KNN,4,,0.7769621682665161,0.777549760081272,0.7769621682665161,0.776796893106661,0.765524625267666,0.8024691358024691,0.7835616438356164,"[[661, 219], [176, 715]]",661,219,176,715,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Logistic_Regression,Logistic_Regression,4,,0.6273291925465838,0.6296285874372937,0.6273291925465838,0.6252657800136872,0.6135693215339233,0.7003367003367004,0.6540880503144654,"[[487, 393], [267, 624]]",487,393,267,624,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,LSTM,direct_sigmoid,108,Direct sequence model.,0.88085827216262,0.8812431118669303,0.88085827216262,0.8808141855871632,0.8695652173913043,0.8978675645342312,0.883489784649365,"[[760, 120], [91, 800]]",760,120,91,800,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,GRU,direct_sigmoid,108,Direct sequence model.,0.8464144551101073,0.846544809228039,0.8464144551101073,0.8464105376311787,0.8537142857142858,0.8383838383838383,0.8459796149490374,"[[752, 128], [144, 747]]",752,128,144,747,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,TCN,direct_sigmoid,108,Direct sequence model.,0.8328627893845285,0.8346462079595512,0.8328627893845285,0.832591462743919,0.8108672936259144,0.8709315375982043,0.8398268398268398,"[[699, 181], [115, 776]]",699,181,115,776,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,Transformer,direct_sigmoid,108,Direct sequence model.,0.8097120271033315,0.8099143071559194,0.8097120271033315,0.8096992859905799,0.8183908045977012,0.7991021324354658,0.8086314593980692,"[[722, 158], [179, 712]]",722,158,179,712,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on LSTM latent temporal features.,0.8644833427442123,0.8645611807146475,0.8644833427442123,0.8644682172298201,0.8596685082872928,0.8731762065095399,0.8663697104677061,"[[753, 127], [113, 778]]",753,127,113,778,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on LSTM latent temporal features.,0.8904573687182383,0.8904608973567745,0.8904573687182383,0.8904579973984162,0.8920134983127109,0.8900112233445566,0.8910112359550562,"[[784, 96], [98, 793]]",784,96,98,793,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on LSTM latent temporal features.,0.8842461885940147,0.8844077903614338,0.8842461885940147,0.8842251460777468,0.8769230769230769,0.8956228956228957,0.8861743475846752,"[[768, 112], [93, 798]]",768,112,93,798,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on LSTM latent temporal features.,0.8853754940711462,0.885393952240543,0.8853754940711462,0.885370888794064,0.8830734966592427,0.8900112233445566,0.8865287870318613,"[[775, 105], [98, 793]]",775,105,98,793,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on LSTM latent temporal features.,0.8848108413325805,0.8848518502759084,0.8848108413325805,0.8848031277728482,0.881243063263041,0.8911335578002245,0.8861607142857143,"[[773, 107], [97, 794]]",773,107,97,794,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on GRU latent temporal features.,0.8430265386787126,0.843570256032746,0.8430265386787126,0.8429873943255697,0.8576429404900817,0.8249158249158249,0.8409610983981693,"[[758, 122], [156, 735]]",758,122,156,735,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on GRU latent temporal features.,0.8774703557312253,0.8774721101029155,0.8774703557312253,0.8774687148373986,0.8769574944071589,0.8799102132435466,0.8784313725490196,"[[770, 110], [107, 784]]",770,110,107,784,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,100,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on GRU latent temporal features.,0.8582721626199887,0.8582736136973755,0.8582721626199887,0.8582726145091084,0.8595505617977528,0.8585858585858586,0.8590679393599102,"[[755, 125], [126, 765]]",755,125,126,765,D1 ANATEL/UFJF proxy
